NCMs;CFOPs;Descrição;Monofásico?;Data
 6405-10-10;5102.0;BOTA CABEDAL MOD.36/38 DALLAS;Não;28/11/2019
 6405-10-10;5102.0;BOTA SERVIÇO MOD 504 DALLAS VAQUETA;Não;19/12/2019
 6405-10-10;5102.0;BOTA SERVICO MOD.503 DALLAS LATEGO;Não;27/01/2020
 6405-90-00;5102.0;BOTA BASPAN PVC VERDE CANO MEDIO N. 42;Não;10/10/2019
 6405-90-00;5102.0;BOTA BASPAN PVC VERDE C.MEDIO S/FORRO N. 41;Não;26/10/2019
 6405-90-00;5102.0;BOTA SUPERLEVE BASPAN C/LONGO N.40;Não;02/12/2019
 6504-00-90;5102.0;CHAPEU PALHA PESCADOR;Não;09/10/2019
 6804-21-19;5102.0;DISCO DIAMANTADO TURBO  110mmX20mm  THOMPSON;Não;09/08/2019
 6804-21-19;5102.0;DISCO DIAMANTADO TURBO;Não;15/11/2019
 6804-21-19;5102.0;DISCO DIAMANTADO SEGMENTADO;Não;28/11/2019
 6804-21-19;5405.0;DISCO CORTE DIAMANTADO CONTINUO NORTON CLASSIC;Não;24/01/2020
 6804-22-11;5102.0;DISCO CORTE ACO 412 X 364 X 78 CARBU;Não;30/08/2019
 6804-22-11;5102.0;DISCO CORTE 412x116x78 KRONOS DCA 12 INOXACO;Não;31/08/2019
 6804-22-11;5102.0;DISCO CORTE STANLEY INOX 7 x 116 x 78;Não;31/08/2019
 6804-22-11;5102.0;DISCO DESBASTE 4.1/2 X 1/4 X 7/8 PREMIUM CARBOR;Não;02/09/2019
 6804-22-11;5102.0;DISCO DESBASTE 412 X 14 X 78 PREMIUM CARBOR;Não;15/09/2019
 6804-22-11;5102.0;DISCO CORTE STANLEY 412X125X78;Não;15/09/2019
 6804-22-11;5102.0;DISCO CORTE STANLEY 4.1/2X1/25X7/8;Não;01/10/2019
 6804-22-11;5102.0;DISCO CORTE INOX 4.1/2x1,2x7/8 TYROLIT BASIC;Não;12/10/2019
 6804-22-11;5405.0;DISCO DESBASTE 4.1/2X3/16X7/8   ICDER;Não;22/10/2019
 6804-22-11;5405.0;DISCO DESBASTE 7 X1/4 X7/8   LTW  CARBURUNDUN;Não;22/10/2019
 6804-22-11;5102.0;DISCO CORTE 4.1/2x1/16x7/8 KRONOS DCA 12 INOX/AÇO;Não;01/11/2019
 6804-22-11;5102.0;DISCO CORTE STANLEY INOX 7´´ x 1,16 x 7/8;Não;11/11/2019
 6804-22-11;5102.0;DISCO DESBASTE 7 X1/4 X7/8;Não;02/12/2019
 6804-22-11;5102.0;DISCO DESBASTE 7 X1/4 X7/8 LTW CARBURUNDUN;Não;02/12/2019
 6804-22-11;5102.0;DISCO DESBASTE 4.1/2X3/16X7/8 ICDER;Não;02/12/2019
 6804-22-11;5405.0;DISCO CORTE 04 1/2X1/8 X20 ICDER;Não;09/12/2019
 6804-22-11;5102.0;PONTA MONTADA A-12 GRAO OXIDO DE ALUINIO R;Não;17/01/2020
 6804-22-11;5102.0;DISCO LIXA FERRO  4.1/2´´  036   FORT;Não;25/01/2020
 6804-22-19;5102.0;REBOLO 6 x 3/4 ROSSO G-24 AQUATOOLS;Não;12/08/2019
 6804-22-19;5102.0;DISCO CORTE INOX 4 12 1MM;Não;30/08/2019
 6804-22-19;5102.0;REBOLO 6 X3/4 X1 1/4 LCW GROSSO CARBURUNDUN;Não;09/01/2020
 6804-22-19;5102.0;DISCO FLAP  7´´  G60;Não;28/01/2020
 6804-30-00;5102.0;PEDRA AFIAR CANOA 198 CARBURUNDUM;Não;07/10/2019
 6804-30-00;5405.0;PEDRA AFIAR CANOA 198   CARBURUNDUM;Não;12/10/2019
 6805-10-00;5405.0;LIXA FERRO A120;Não;08/08/2019
 6805-10-00;5405.0;LIXA FERRO 80;Não;26/08/2019
 6805-10-00;5405.0;LIXA MADEIRA 180;Não;11/09/2019
 6805-10-00;5405.0;LIXA MADEIRA 120;Não;04/12/2019
 6805-10-00;5405.0;LIXA FERRO 60;Não;07/12/2019
 6805-10-00;5405.0;LIXA FERRO P180 221T   3M;Não;26/12/2019
 6805-10-00;5405.0;LIXA FERRO 100;Não;27/12/2019
 6805-10-00;5405.0;LIXA FERRO 50;Não;10/01/2020
 6805-10-00;5405.0;LIXA D AGUA 400 LA2L;Não;16/01/2020
 6805-20-00;5405.0;LIXA D AGUA  A150;Não;05/08/2019
 6805-20-00;5405.0;LIXA D AGUA P080;Não;21/08/2019
 6805-20-00;5405.0;LIXA D AGUA P220;Não;09/09/2019
 6805-20-00;5405.0;LIXA FERRO  A36;Não;10/09/2019
 6805-20-00;5405.0;LIXA D AGUA P180;Não;23/09/2019
 6805-20-00;5405.0;LIXA D AGUA 320;Não;24/09/2019
 6805-20-00;5405.0;LIXA MADEIRA 080 75C   NORTON;Não;11/10/2019
 6805-20-00;5405.0;LIXA D AGUA 400;Não;27/12/2019
 6805-20-00;5405.0;LIXA D AGUA P120;Não;07/01/2020
 6805-20-00;5405.0;LIXA D AGUA  A100 76D  CARBORUNDUM;Não;07/01/2020
 6805-30-20;5102.0;DISCO LIXA FERRO  7´´  G036   CARBURUNDUM;Não;01/08/2019
 6805-30-20;5102.0;DISCO LIXA FERRO 4 1/2 - GR 100;Não;20/08/2019
 6805-30-20;5102.0;DISCO LIXA FERRO  7´´  G060  CARBURUNDUM;Não;01/10/2019
 6805-30-20;5102.0;DISCO LIXA FERRO  7´´  G100   CARBURUNDUM;Não;19/11/2019
 6805-30-20;5102.0;DISCO LIXA FERRO  7´´  G050  CARBURUNDUM;Não;09/12/2019
 6805-30-20;5102.0;DISCO LIXA FERRO  4.1/2´´  G120   CARBURUNDUM;Não;25/01/2020
 6805-30-90;5102.0;DISCO FLAP  4.1/2´´  G60;Não;02/08/2019
 6805-30-90;5102.0;ESPONJA DUPLA FACE ANTIRRISCO AZULIM AZUL/AMARELA;Não;17/09/2019
 6805-30-90;5102.0;ESPONJA DUPLA FACE AZULIM VERDEAMARELA;Não;17/09/2019
 6805-30-90;5102.0;DISCO FLAP  4.1/2´´  G120;Não;17/09/2019
 6805-30-90;5102.0;ESPONJA DUPLA FACE AZULIM VERDE/AMARELA;Não;05/10/2019
 6805-30-90;5102.0;DISCO FLAP  4.1/2´´  G80;Não;09/12/2019
 6807-10-00;5102.0;FITA ADESIVA MULTIUSO SIKA ALUMINIO 10MX30CM;Não;19/10/2019
 6807-10-00;5102.0;FITA ADESIVA MULTIUSO SIKA MULTISEAL 20cmX10m;Não;13/11/2019
 6810-99-00;5405.0;BANCADA PEDRA ARTIF. 1,20x0,54 GRB FIT;Não;19/10/2019
 6908-90-00;5405.0;PISO ESMALTADO EXTRA  TORINO  REF. 44352;Não;08/11/2019
 6912-00-00;5405.0;VELA FILTRO CARVAO ATIVADO;Não;08/12/2019
 7005-21-00;5405.0;FILTRO LUZ DISMA RETANGULAR TONALIDADE 12;Não;20/12/2019
 7013-37-00;5405.0;COPO AMERICANO 190 ML;Não;28/09/2019
 7013-37-00;5102.0;COPO VIDRO DOSE APERITIVO 45 ML;Não;05/11/2019
 7017-90-00;5102.0;VIDRO SERINGA TIPO HOPPNER 50ml;Não;19/11/2019
 7210-49-10;5102.0;CHAPA GALVANIZADA 80 CM;Não;31/08/2019
 7214-20-00;5102.0;VERGALHAO 1/2 (12,5mm) VARA 12mts;Não;15/09/2019
 7214-20-00;5405.0;VERGALHAO 1/8 (04,2MM) VARA 12mts;Não;26/12/2019
 7217-10-90;5102.0;PASSAFIO MEGATEC S/ALMA  15 MTS;Não;17/10/2019
 7217-10-90;5405.0;PASSAFIO MEGATEC S/ALMA  20 MTS;Não;03/12/2019
 7217-10-90;5102.0;PASSAFIO MEGATEC S/ALMA  10 MTS;Não;03/12/2019
 7217-20-90;5405.0;ARAME GALVANIZADO  18 IMP RODA GRD 900GR;Não;08/08/2019
 7217-20-90;5405.0;ARAME GALVANIZADO 2,76mm BWG 12  BELGO/GERDAU;Não;14/08/2019
 7217-20-90;5405.0;ARAME RECOZIDO 1,24mm BWG18 1KL  BELGO/GERDAU;Não;20/08/2019
 7217-20-90;5102.0;ARAME RECOZIDO 1,24mm BWG18 1KL;Não;29/08/2019
 7217-20-90;5102.0;ARAME GALVANIZADO 276mm BWG 12 BELGOGERDAU;Não;02/09/2019
 7217-20-90;5405.0;ARAME GALVANIZADO 0,71mm BWB 22;Não;06/09/2019
 7217-20-90;5102.0;ARAME GALVANIZADO 0,89mm BWG 20;Não;12/09/2019
 7217-20-90;5405.0;ARAME GALVANIZADO 1,65mm BWG 16  BEL/GERD/MOR;Não;26/09/2019
 7217-20-90;5405.0;ARAME GALVANIZADO 1,24mm BWG 18  BELGO/GERDAU;Não;26/09/2019
 7217-20-90;5102.0;ARAME GALVANIZADO 2,10mm BWG 14   MORLAN;Não;27/09/2019
 7217-20-90;5405.0;ARAME GALVANIZADO 2,10mm BWG 14  BELGO/GERDAU;Não;03/10/2019
 7217-30-90;5405.0;ARAME SOLDA COBREADO 2,38mm   GERDAU;Não;04/01/2020
 7217-30-90;5405.0;ARAME SOLDA COBREADO 1,59mm   GERDAU;Não;04/01/2020
 7306-90-10;5102.0;CHAPEU CHINES 10x10 PTUBO GALVANIZADO;Não;30/08/2019
 7306-90-10;5405.0;CURVA GALV. P/FOGAO A LENHA  115mm;Não;17/11/2019
 7306-90-10;5405.0;CHAPEU FIXO GALV. FOGAO A LENHA;Não;19/11/2019
 7308-90-10;5405.0;BARRA ROSCADA ZINCADA  3/16  x 1,00m;Não;31/12/2019
 7308-90-90;5405.0;ABRAÇADEIRA U 1/2;Não;04/10/2019
 7308-90-90;5405.0;ABRAÇADEIRA U 3/4;Não;04/10/2019
 7308-90-90;5405.0;ABRAÇADEIRA U 2    INCA;Não;29/11/2019
 7308-90-90;5405.0;HASTE TELHA GALVANIZADA 1/4 X 350mm;Não;09/01/2020
 7310-29-10;5405.0;BALDE ORDENHA OVAL INOX  15 LTS;Não;12/11/2019
 7312-10-90;5405.0;VARAL AÇO REVESTIDO PVC  20 MTS;Não;10/11/2019
 7313-00-00;5405.0;ARAME FARPADO 400 MTS   VARJAO;Não;21/08/2019
 7313-00-00;5102.0;ARAME FARPADO 400 MTS VARJAO;Não;30/08/2019
 7313-00-00;5102.0;ARAME FARPADO 250 MTS VARJAO;Não;30/08/2019
 7313-00-00;5102.0;ARAME FARPADO 250 MTS RODEIO;Não;28/11/2019
 7313-00-00;5405.0;ARAME FARPADO 500 MTS   RODEIO;Não;29/11/2019
 7314-31-00;5405.0;TELA MANGUEIRAO 1,80m FIO 16 GALVANIZADA;Não;12/08/2019
 7314-41-00;5405.0;TELA PINTEIRO 1   1,00m  FIO 24   MORLAN;Não;02/08/2019
 7314-41-00;5405.0;TELA VIVEIRO 1,00m FIO 24 GALVANIZADA;Não;03/08/2019
 7314-41-00;5405.0;TELA PINTEIRO 1,00m FIO 22 GALVN BELGO;Não;06/08/2019
 7314-41-00;5405.0;TELA GALINHEIRO 1,80m FIO 22    GALVANIZADA;Não;12/08/2019
 7314-41-00;5405.0;TELA GALINHEIRO 1,50m FIO 22    GALVANIZADA;Não;20/08/2019
 7314-41-00;5405.0;TELA MANGUEIRAO 1,50m FIO 16 GALVANIZADA;Não;23/09/2019
 7314-41-00;5405.0;TELA VIVEIRO 1,50m  FIO 24   BELGO;Não;03/12/2019
 7315-11-00;5405.0;CORRENTE 1/2  X 3/32  116 ELOS  BICYCLE CHAIN;Não;20/08/2019
 7315-12-10;5405.0;CORRENTE 1/2  X 1/8  114 ELOS  BICYCLE CHAIN;Não;16/09/2019
 7315-12-90;5405.0;CORRENTE CAO ZINC 1,50 MT  N.0;Não;09/08/2019
 7315-12-90;5405.0;CORRENTE CAO ZINC 1,50 MT  N.1;Não;14/11/2019
 7315-81-00;5405.0;CAMISA LAMPIAO 300 VELAS C/2  CLASSIC CAMPING;Não;10/08/2019
 7315-82-00;5405.0;ARGOLA METAL 63mm   FORJ. M.B.;Não;25/10/2019
 7315-82-00;5405.0;CORRENTE SOLDADA GALV 6,35mm 1/4;Não;23/12/2019
 7315-89-00;5405.0;CORRENTE XAXIM 1,6mm x 64cm BICROMATIZADA;Não;10/08/2019
 7315-89-00;5405.0;CORRENTE XAXIM 1,6mm x 44cm BICROMATIZADA;Não;16/08/2019
 7315-89-00;5405.0;CORRENTE CAO ZINC 1,50 MT  N.2;Não;26/08/2019
 7315-89-00;5405.0;CORRENTE XAXIM 2,6mm x 70cm BICROMATIZADA;Não;29/08/2019
 7315-89-00;5405.0;CORRENTE CAO ZINC 1,50 MT  N.3;Não;11/09/2019
 7315-89-00;5405.0;CORRENTE CAO ZINC 1,50 MT  N.4;Não;18/09/2019
 7315-89-00;5405.0;CORRENTE CAO ZINC 1,50 MT  N.7   SAO RAPHAEL;Não;25/11/2019
 7315-89-00;5405.0;CORRENTE CAO GALV 1,50M 3/0;Não;10/12/2019
 7317-00-10;5405.0;TACHA AZULADA N. 10 - CXA C/100;Não;16/10/2019
 7317-00-10;5102.0;TACHA AZULADA FERRAGISTA  N.08   PAULISTA;Não;26/10/2019
 7317-00-10;5102.0;TACHA AZULADA FERRAGISTA  N.12   PAULISTA;Não;09/12/2019
 7317-00-20;5102.0;GRAMPO CERCA GALVAN 7/8 x 9  1 KG   BELGO;Não;12/08/2019
 7317-00-20;5405.0;GRAMPO CERCA POLIDO 01 X 09  1 KG   GERDAU;Não;16/08/2019
 7317-00-20;5102.0;GRAMPO CERCA GALVAN 7/8 x 9 1 KG BELGO;Não;30/08/2019
 7317-00-20;5102.0;GRAMPO CERCA GALVAN 01 X 09 1 KG BELGO;Não;30/08/2019
 7317-00-20;5102.0;GRAMPO CERCA GALVAN 01 X 09 1 KG GERDAU;Não;17/09/2019
 7317-00-20;5102.0;GRAMPO CERCA POLIDO 01 X 09 1 KG GERDAU;Não;17/09/2019
 7317-00-20;5405.0;GRAMPO CERCA POLIDO 7/8 X 9  1 KG   BELGO;Não;21/09/2019
 7317-00-20;5102.0;GRAMPO CERCA POLIDO 7/8 X 9 1 KG BELGO;Não;01/10/2019
 7317-00-20;5405.0;GRAMPO CERCA GALVAN 7/8 x 9  1 KG   GERDAU;Não;25/10/2019
 7317-00-20;5405.0;GRAMPO CERCA POLIDO 01 x 09  1 KG   BELGO;Não;04/11/2019
 7317-00-20;5405.0;GRAMPO CERCA GALVAN 01 X 09  1 KG   GERDAU;Não;19/11/2019
 7317-00-20;5102.0;GRAMPO CERCA GALVAN 7/8 x 9 1 KG GERDAU;Não;19/12/2019
 7317-00-90;5405.0;PREGO 26 X 78 1 KG;Não;01/08/2019
 7317-00-90;5102.0;CRAVO COBRA E-5;Não;01/08/2019
 7317-00-90;5102.0;PREGO 22 X 48 1 KG GERDAU;Não;01/08/2019
 7317-00-90;5102.0;PREGO 17 X 27 1KG   BELGO;Não;01/08/2019
 7317-00-90;5102.0;PREGO 12X12 50 G GALV. C/CABEÇA;Não;01/08/2019
 7317-00-90;5405.0;PREGO 16 X 24 1 KG   BELGO;Não;02/08/2019
 7317-00-90;5102.0;PREGO 19 X 36 1 KG;Não;05/08/2019
 7317-00-90;5405.0;PREGO 22 X 48 1 KG   GERDAU;Não;08/08/2019
 7317-00-90;5405.0;PREGO TELHEIRO GALV. 18 X 30  500g;Não;08/08/2019
 7317-00-90;5405.0;PREGO 18 X 30 1 KG;Não;13/08/2019
 7317-00-90;5405.0;PREGO 17 X 21 1 KG;Não;13/08/2019
 7317-00-90;5405.0;PREGO 15 X 15   C/ CABEÇA 1 KG   GERDAU;Não;20/08/2019
 7317-00-90;5405.0;PREGO 10 X 10 C/CABEÇA  1 KG   GERDAU;Não;29/08/2019
 7317-00-90;5405.0;CRAVO E-5  UNIDADE   COBRA;Não;29/08/2019
 7317-00-90;5102.0;PREGO 08X08 50 G GALV. S/CABEÇA;Não;03/09/2019
 7317-00-90;5405.0;PREGO 15 X 18 1 KG   GERDAU;Não;08/09/2019
 7317-00-90;5102.0;PREGO 10X10 50 G GALV. C/CABEÇA;Não;12/09/2019
 7317-00-90;5102.0;PREGO 17 X 21 1 KG GERDAU;Não;15/09/2019
 7317-00-90;5102.0;PREGO 20 X 30 1 KG BELGO;Não;17/09/2019
 7317-00-90;5405.0;PREGO 20 X 48   GERDAU;Não;17/09/2019
 7317-00-90;5102.0;PREGO 18 X 27 1 KG   BELGO;Não;20/09/2019
 7317-00-90;5102.0;PREGO 10X10 50 G GALV CCABECA;Não;26/09/2019
 7317-00-90;5102.0;PREGO 08X08 50 G GALV SCABECA;Não;26/09/2019
 7317-00-90;5102.0;PREGO 20 X 42;Não;26/09/2019
 7317-00-90;5102.0;PREGO 20 X 48 GERDAU;Não;26/09/2019
 7317-00-90;5102.0;PREGO 22 X 42 BELGO;Não;01/10/2019
 7317-00-90;5405.0;PREGO 17 X 21 1 KG   GERDAU;Não;01/10/2019
 7317-00-90;5102.0;PREGO 10 X 10 C/CABECA 1 KG GERDAU;Não;07/10/2019
 7317-00-90;5102.0;PREGO 16 X 21 BELGO 1 KG;Não;08/10/2019
 7317-00-90;5405.0;PREGO 20 X 30 1 KG   BELGO;Não;16/10/2019
 7317-00-90;5102.0;PREGO 15 X 18 1 KG   BELGO;Não;18/10/2019
 7317-00-90;5102.0;PREGO TELHEIRO GALV. 18 X 30 500g;Não;28/10/2019
 7317-00-90;5405.0;PREGO TELHEIRO GALV. 18 X 30  C/50  JOSMANTEC;Não;28/10/2019
 7317-00-90;5102.0;CRAVO E-5 UNIDADE COBRA;Não;01/11/2019
 7317-00-90;5102.0;PREGO 10 X 10 S/C PCT 50 GR;Não;02/11/2019
 7317-00-90;5102.0;PREGO GALV. 15 X 15 100 GR C/CABEÇA;Não;02/11/2019
 7317-00-90;5102.0;PREGO 18 X 27 1 KG BELGO;Não;28/11/2019
 7317-00-90;5405.0;PREGO 18 X 24 1 KG   GERDAU;Não;21/12/2019
 7317-00-90;5405.0;PREGO 25 X 72 1 KG   GERDAU;Não;02/01/2020
 7317-00-90;5102.0;PREGO 16 X 24 1 KG BELGO;Não;14/01/2020
 7317-00-90;5102.0;CRAVO COBRA E-2;Não;15/01/2020
 7317-00-90;5102.0;PREGO 27 X 30 - UNIDADE;Não;29/01/2020
 7318-12-00;5405.0;PARAFUSO MADEIRA CABEÇA CHATA 3,8 X 22;Não;01/08/2019
 7318-12-00;5405.0;PARAFUSO TELHA 5/16 X 110;Não;01/08/2019
 7318-12-00;5405.0;PARAFUSO MADEIRA CABEÇA CHATA 4,8 X 75;Não;02/08/2019
 7318-12-00;5405.0;PARAFUSO MADEIRA CABEÇA CHATA 3,8 X 40;Não;08/08/2019
 7318-12-00;5405.0;PARAFUSO MADEIRA CHIPBOARD 4,5 X 25;Não;12/08/2019
 7318-12-00;5405.0;PARAFUSO MADEIRA CABEÇA CHATA 2,8 X 16;Não;13/08/2019
 7318-12-00;5102.0;PARAFUSO CABECA REDONDA MAQ 14 X 312;Não;16/08/2019
 7318-12-00;5102.0;PARAFUSO TELHA 516 X 110;Não;16/08/2019
 7318-12-00;5405.0;PARAFUSO MADEIRA CABEÇA CHATA 3,8 X 30;Não;19/08/2019
 7318-12-00;5405.0;PARAFUSO MADEIRA CABEÇA CHATA 4,5 X 45;Não;24/08/2019
 7318-12-00;5405.0;PARAFUSO MADEIRA CABEÇA CHATA 4,8 X 50;Não;29/08/2019
 7318-12-00;5405.0;PARAFUSO MADEIRA CABEÇA CHATA 3,2 X 16;Não;30/08/2019
 7318-12-00;5405.0;PARAFUSO MADEIRA CABEÇA CHATA 4,5 X 40;Não;30/08/2019
 7318-12-00;5102.0;PARAFUSO MADEIRA CABEÇA CHATA 3,5 X 40;Não;31/08/2019
 7318-12-00;5405.0;PARAFUSO SEXTAVADO ROSCA SOBERBA 3/8 X 100;Não;12/09/2019
 7318-12-00;5405.0;PARAFUSO AUTO ATAR CABEÇA PANELA 4,2 X 9,5;Não;19/09/2019
 7318-12-00;5405.0;PARAFUSO MAD. 4,8 X 65;Não;21/09/2019
 7318-12-00;5405.0;PARAFUSO MADEIRA CABEÇA CHATA 3,5 X 20;Não;22/10/2019
 7318-12-00;5102.0;PARAFUSO SEXTAVADO ROSCA SOBERBA  3/16 X 50;Não;23/10/2019
 7318-12-00;5405.0;PARAFUSO MADEIRA CABEÇA CHATA 6,1 X 75;Não;24/10/2019
 7318-12-00;5102.0;PARAFUSO SEXTAVADO ROSCA SOBERBA  3/16 X 40;Não;26/10/2019
 7318-12-00;5102.0;PARAFUSO SEXTAVADO ROSCA SOBERBA 5/16 X 50;Não;28/10/2019
 7318-12-00;5405.0;PARAFUSO MADEIRA CABEÇA CHATA 3,5 X 30;Não;01/11/2019
 7318-12-00;5405.0;PARAFUSO CABEÇA CHATA RETA MAQ 3/16 X 1;Não;01/11/2019
 7318-12-00;5405.0;PARAFUSO MADEIRA CABEÇA CHATA 3,5 X 25;Não;22/11/2019
 7318-12-00;5405.0;PARAFUSO SEXTAVADO ROSCA SOB. 1/4 X 70;Não;04/12/2019
 7318-12-00;5102.0;PARAFUSO MADEIRA CABECA CHATA 45 X 45;Não;12/12/2019
 7318-12-00;5405.0;PARAFUSO CABEÇA REDONDA MAQ 1/8 X 3/4;Não;31/12/2019
 7318-12-00;5405.0;PARAFUSO SEXTAVADO ROSCA SOBERBA 1/4 X 50;Não;25/01/2020
 7318-12-00;5405.0;PARAFUSO MADEIRA CABEÇA CHATA 4,2 X 25;Não;28/01/2020
 7318-12-00;5405.0;PARAFUSO SEXTAVADO ROSCA SOBERBA 5/16 X 60;Não;30/01/2020
 7318-12-00;5405.0;PARAFUSO MADEIRA CABEÇA CHATA 5,5 X 90;Não;31/01/2020
 7318-13-00;5405.0;GANCHO ZINCADO BUCHA C/BUCHA 08;Não;01/08/2019
 7318-13-00;5405.0;GANCHO ZINCADO BUCHA C/BUCHA 06;Não;09/09/2019
 7318-13-00;5102.0;PARAFUSO GANCHO J 1/4 X 75;Não;12/10/2019
 7318-14-00;5102.0;PARAFUSO AUTO BROCANTE 14 X 1 ZINCADO;Não;12/09/2019
 7318-14-00;5405.0;PARAFUSO SEXTAVADO ROSCA SOBERBA 5/16 X 75;Não;21/09/2019
 7318-14-00;5102.0;PARAFUSO FENDA CABEÇA PANELA ZINC 6,3X45;Não;28/10/2019
 7318-14-00;5405.0;PARAFUSO SEXTAVADO ROSCA SOBERBA 3/8 X 75;Não;05/12/2019
 7318-14-00;5102.0;PARAFUSO AUTO BROCANTE 14 X 3/4 ZINCADO;Não;30/12/2019
 7318-15-00;5405.0;PARAFUSO FRANCES 3/8 X 3;Não;05/08/2019
 7318-15-00;5405.0;PARAFUSO SEXTAVADO ROSCA INTEIRA 5/16 X 1;Não;09/08/2019
 7318-15-00;5102.0;PARAFUSO CAMA FENDA 516 X 120;Não;16/08/2019
 7318-15-00;5102.0;PARAFUSO CAMA FENDA 516 X 110;Não;16/08/2019
 7318-15-00;5405.0;PARAFUSO CABEÇA CHATA RETA MAQ 3/16 X 2;Não;20/08/2019
 7318-15-00;5405.0;PARAFUSO SEXTAVADO 5/16 X 2.1/2   CISER;Não;29/08/2019
 7318-15-00;5102.0;PARAFUSO MADEIRA PHILLIPS 4,5 X 30mm;Não;30/08/2019
 7318-15-00;5102.0;PARAFUSO CABECA REDONDA MAQ 14 X 2;Não;31/08/2019
 7318-15-00;5102.0;PARAFUSO SEXTAVADO ROSCA INTEIRA 38 X 112;Não;02/09/2019
 7318-15-00;5405.0;PARAFUSO PN FC 949 J AA - 4,8 X 50;Não;03/09/2019
 7318-15-00;5405.0;PARAFUSO FRANCES 5/16 X 4;Não;07/09/2019
 7318-15-00;5405.0;PARAFUSO FRANCES 1/4 X 2;Não;10/09/2019
 7318-15-00;5405.0;PARAFUSO CABEÇA REDONDA MAQ 3/16 X 1.1/2;Não;16/09/2019
 7318-15-00;5405.0;PARAFUSO FRANCES 5/16 X 7;Não;21/09/2019
 7318-15-00;5405.0;PARAFUSO SEXTAVADO ROSCA INTERNA 5/16 X 1.1/2;Não;25/09/2019
 7318-15-00;5102.0;PARAFUSO FRANCES 38 X 312;Não;26/09/2019
 7318-15-00;5102.0;PARAFUSO FRANCES 516 X 412;Não;26/09/2019
 7318-15-00;5102.0;PARAFUSO FRANCES 516 X 6;Não;26/09/2019
 7318-15-00;5102.0;PARAFUSO SEXT. ROSCA PARC. 3/8 x 3.1/2;Não;01/10/2019
 7318-15-00;5405.0;PARAFUSO CABEÇA REDONDA MAQ 1/4 X 2;Não;04/10/2019
 7318-15-00;5405.0;PARAFUSO MAQ. RE 983 E - 3/16 X 5/8;Não;04/10/2019
 7318-15-00;5405.0;PARAFUSO MAQ. RE 983 I - 3/16 X 1.1/4;Não;04/10/2019
 7318-15-00;5102.0;PARAFUSO AUTO ATARR. 6,3 x 50;Não;05/10/2019
 7318-15-00;5405.0;PARAFUSO SEXTAVADO ROSCA INTERNA 3/8 X 2;Não;09/10/2019
 7318-15-00;5405.0;PARAFUSO FRANCES 1/4 X 4;Não;11/10/2019
 7318-15-00;5405.0;PARAFUSO SEXTAVADO ROSCA INTERNA 1/4 X 2;Não;14/10/2019
 7318-15-00;5405.0;PARAFUSO SEXTAVADO ROSCA INTERNA 1/4 X 1;Não;14/10/2019
 7318-15-00;5405.0;PARAFUSO FRANCES 1/4 X 1.1/2;Não;15/10/2019
 7318-15-00;5405.0;PARAFUSO AUTO ATAR CABEÇA PANELA 3,5 X 9,5;Não;16/10/2019
 7318-15-00;5102.0;PARAFUSO CABEÇA REDONDA MAQ 1/4 X 3;Não;22/10/2019
 7318-15-00;5405.0;PARAFUSO SEXTAVADO 1/2 X 3;Não;24/10/2019
 7318-15-00;5405.0;PARAFUSO SEXTAVADO UNC-RP AÇO 1/2 X 4;Não;24/10/2019
 7318-15-00;5405.0;PARAFUSO MAQ. PN 853 I PH M5 X 30;Não;24/10/2019
 7318-15-00;5405.0;PARAFUSO SEXTAVADO ROSCA INTERNA 1/4 X 1.1/2;Não;25/10/2019
 7318-15-00;5102.0;PARAFUSO SEXT ROSC INT ZINC. 1/4x1.1/2;Não;26/10/2019
 7318-15-00;5405.0;PARAFUSO SEXTAVADO ROSCA INTERNA 1/4 X 3/4;Não;28/10/2019
 7318-15-00;5405.0;PARAFUSO CABEÇA REDONDA MAQ 3/16 X 1;Não;01/11/2019
 7318-15-00;5405.0;PARAFUSO FRANCES 5/16 X 3.1/2;Não;06/11/2019
 7318-15-00;5102.0;PARAFUSO SEXT. UNC 310 G POL RI- 5/16 X 1.1/2;Não;28/11/2019
 7318-15-00;5102.0;PARAFUSO QUADRADO C/PORCA P/TERMINAL BATERIA;Não;28/11/2019
 7318-15-00;5102.0;PARAFUSO CABEÇA REDONDA MAQ. 1/4 x 4;Não;16/12/2019
 7318-15-00;5405.0;CHUMBADOR 5/16 X 3.1/4;Não;18/12/2019
 7318-15-00;5102.0;PARAFUSO MADEIRA PHILLIPS 3,5 X 35 mm;Não;19/12/2019
 7318-15-00;5102.0;PARAFUSO FRANCES 5/16 X 3;Não;19/12/2019
 7318-15-00;5405.0;PARAFUSO PN FE 828 G AA - 4,2 X 32;Não;21/12/2019
 7318-15-00;5102.0;PARAFUSO AUTO ATARRAXANTE 3,5 X 25;Não;21/12/2019
 7318-15-00;5102.0;PARAFUSO CAB. CHATA 6,1 X 100 RSC. SOB. P/ MAD.;Não;31/12/2019
 7318-15-00;5405.0;PARAFUSO SEXT. MA 620 C RI 8.8 - 08 X 16;Não;03/01/2020
 7318-15-00;5405.0;PARAFUSO FRANCES 5/16 X 2.1/2;Não;28/01/2020
 7318-15-00;5405.0;PARAFUSO SEXTAVADO ROSCA INTERNA 3/8 X 1;Não;28/01/2020
 7318-15-00;5405.0;PARAFUSO FRANCES 1/4 X 5;Não;31/01/2020
